Year,country_code,country_name,gdp,income_group,region,population,remittance_growth_rate,remittance_paid,remittance_per_capita,remittance_received,remittance_to_gdp_ratio,remittance_volatility,unemployment_rate,unemployment_rate_change
1991,ECU,Ecuador,0.329634069,Upper middle income,Latin America & Caribbean,10686279.0,9.80392156862746,3000000.0,5.2403647705623255,56000000.0,169885352.4755052,1373206349.733766,4.439,0.0
1992,ECU,Ecuador,0.41449659,Upper middle income,Latin America & Caribbean,10914222.0,33.928571428571416,3000000.0,6.871767863985174,75000000.0,180942381.21476465,1373206349.733766,4.589,0.1500000000000003
1993,ECU,Ecuador,1.071455867,Upper middle income,Latin America & Caribbean,11132829.0,170.55999759999995,3010000.0,18.227172823727013,202919998.2,189387173.51761907,1373206349.733766,4.615,0.0259999999999998
1994,ECU,Ecuador,1.216407524,Upper middle income,Latin America & Caribbean,11347652.0,36.12754457436223,5000000.0,24.34248168696044,276230011.0,227086733.31093276,1373206349.733766,4.49,-0.125
1995,ECU,Ecuador,1.58032917,Upper middle income,Latin America & Caribbean,11561683.0,39.78206010352727,4000000.0,33.39652194235043,386120000.0,244328844.47738189,1373206349.733766,4.632,0.1419999999999994
1996,ECU,Ecuador,1.938287397,Upper middle income,Latin America & Caribbean,11775221.0,26.63420698228529,9000000.0,41.5244860372472,488960000.0,252263931.9415644,1373206349.733766,4.683,0.0510000000000001
1997,ECU,Ecuador,2.299974364,Upper middle income,Latin America & Caribbean,11987838.0,32.46891361256545,4400000.0,54.031427518456624,647720000.0,281620530.27126694,1373206349.733766,4.538,-0.1449999999999995
1998,ECU,Ecuador,2.854416916,Upper middle income,Latin America & Caribbean,12199693.0,23.312542456617045,5010000.0,65.4704999543841,798720000.0,279818969.51454306,1373206349.733766,4.622,0.0839999999999996
1999,ECU,Ecuador,5.545965282,Upper middle income,Latin America & Caribbean,12412046.0,36.40825320512822,5000000.0,87.77924284199398,1089520000.0,196452726.36959144,1373206349.733766,5.189,0.5670000000000002
2000,ECU,Ecuador,7.214742269,Upper middle income,Latin America & Caribbean,12626507.0,21.365463690432485,6000000.0,104.72421232570495,1322301000.0,183277648.83322403,1373206349.733766,4.8,-0.3890000000000002
2001,ECU,Ecuador,5.805702698,Upper middle income,Latin America & Caribbean,12845521.0,7.430770074287163,6932673.063,110.58781866457576,1420558147.0,244683240.0648704,1373206349.733766,4.25,-0.5499999999999998
2002,ECU,Ecuador,5.037043818,Upper middle income,Latin America & Caribbean,13070609.0,1.2294267599592956,7281253.067,110.01957667006948,1438022869.0,285489449.95498943,1373206349.733766,4.899,0.649
2003,ECU,Ecuador,5.036333978,Upper middle income,Latin America & Caribbean,13301184.0,13.58839161826988,6504694.173,122.8031315106986,1633427048.0,324328580.1011666,1373206349.733766,5.66,0.7610000000000001
2004,ECU,Ecuador,5.023116526,Upper middle income,Latin America & Caribbean,13534593.0,12.526713283616452,6500000.0,135.80325400254,1838041771.0,365916610.0340632,1373206349.733766,5.0,-0.6600000000000001
2005,ECU,Ecuador,5.92669902,Upper middle income,Latin America & Caribbean,13770012.0,33.83809001585525,54020037.0,178.64908178729257,2460000000.0,415070850.0125589,1373206349.733766,3.78,-1.2200000000000002
2006,ECU,Ecuador,6.268548466,Upper middle income,Latin America & Caribbean,14009061.0,19.260520772357715,62455627.1,209.42223115453635,2933808811.0,468020439.96512026,1373206349.733766,3.55,-0.2299999999999999
2007,ECU,Ecuador,6.550643862,Upper middle income,Latin America & Caribbean,14251835.0,13.89078253743099,83155618.16,234.44965599166704,3341337813.0,510077769.97051466,1373206349.733766,3.14,-0.4099999999999997
2008,ECU,Ecuador,5.000811784,Upper middle income,Latin America & Caribbean,14496797.0,-7.562979206017806,65597443.58,213.0562447001224,3088633129.0,617626349.9622245,1373206349.733766,3.92,0.7799999999999998
2009,ECU,Ecuador,4.38651629,Upper middle income,Latin America & Caribbean,14742766.0,-11.20874197551871,95347865.85,186.0191100503121,2742436211.0,625196860.0349139,1373206349.733766,4.61,0.6900000000000004
2010,ECU,Ecuador,3.736630473,Upper middle income,Latin America & Caribbean,14989585.0,-5.229261903149518,135971152.5,173.38885893105112,2599027039.0,695553670.0190048,1373206349.733766,4.09,-0.5200000000000005
2011,ECU,Ecuador,3.381318287,Upper middle income,Latin America & Caribbean,15237728.0,3.1384551517164905,148375073.5,175.9183742484444,2680596337.0,792766639.9539984,1373206349.733766,3.46,-0.6299999999999999
2012,ECU,Ecuador,2.816307995,Upper middle income,Latin America & Caribbean,15483883.0,-7.624063801740544,154049108.5,159.92280243915562,2476225962.0,879245439.9150332,1373206349.733766,3.23,-0.2299999999999999
2013,ECU,Ecuador,2.584686117,Upper middle income,Latin America & Caribbean,15722989.0,-0.7036059417585561,167268211.1,156.38267564774102,2458803089.0,951296589.8752496,1373206349.733766,3.08,-0.1499999999999999
2014,ECU,Ecuador,2.430491069,Upper middle income,Latin America & Caribbean,15957994.0,0.5549976759444464,195915063.6,154.93484889140828,2472449389.0,1017263309.6805671,1373206349.733766,3.48,0.3999999999999999
2015,ECU,Ecuador,2.404619529,Upper middle income,Latin America & Caribbean,16195902.0,-3.4335787570695557,291533662.2,147.41728444639884,2387555892.0,992903810.0230782,1373206349.733766,3.62,0.1400000000000001
2016,ECU,Ecuador,2.613707296,Upper middle income,Latin America & Caribbean,16439585.0,9.403882889289015,302374307.7,158.88958583808534,2612078852.0,999376960.0741092,1373206349.733766,4.6,0.9799999999999996
2017,ECU,Ecuador,2.731717752,Upper middle income,Latin America & Caribbean,16696944.0,9.072839620386764,371469504.8,170.6341338271243,2849068577.0,1042958620.0529256,1373206349.733766,3.84,-0.7599999999999998
2018,ECU,Ecuador,2.825420021,Upper middle income,Latin America & Caribbean,17015672.0,6.669194751362428,467445307.5,178.60467156395586,3039078509.0,1075620079.9923477,1373206349.733766,3.53,-0.31
2019,ECU,Ecuador,2.999485743,Upper middle income,Latin America & Caribbean,17343740.0,6.699590267149636,654668980.3,186.96569004147892,3242684317.0,1081080090.0012813,1373206349.733766,3.81,0.2800000000000002
2020,ECU,Ecuador,3.367568045,Upper middle income,Latin America & Caribbean,17588595.0,3.1150687863890525,518019671.5,190.10592739215383,3343696164.0,992911240.1944056,1373206349.733766,6.11,2.3000000000000003
2021,ECU,Ecuador,4.113790943,Upper middle income,Latin America & Caribbean,17797737.0,30.617184301079337,603966053.5,245.3930958188673,4367441781.0,1061658660.2271588,1373206349.733766,4.5,-1.6100000000000003
2022,ECU,Ecuador,4.126903148,Upper middle income,Latin America & Caribbean,18001000.0,8.713079282601655,636527721.0,263.762037997889,4747980446.0,1150494759.8057854,1373206349.733766,3.955,-0.5449999999999999
1970,EGY,"Egypt, Arab Rep.",0.0,Lower middle income,Middle East & North Africa,34781986.0,0.0,0.0,0.0,0.0,0.0,9198232591.651917,0.0,0.0
1971,EGY,"Egypt, Arab Rep.",0.0,Lower middle income,Middle East & North Africa,35555969.0,0.0,0.0,0.0,0.0,0.0,9198232591.651917,0.0,0.0
1972,EGY,"Egypt, Arab Rep.",0.0,Lower middle income,Middle East & North Africa,36330768.0,0.0,0.0,0.0,0.0,0.0,9198232591.651917,0.0,0.0
1973,EGY,"Egypt, Arab Rep.",0.0,Lower middle income,Middle East & North Africa,37120776.0,0.0,0.0,0.0,0.0,0.0,9198232591.651917,0.0,0.0
1974,EGY,"Egypt, Arab Rep.",0.0,Lower middle income,Middle East & North Africa,37930374.0,0.0,0.0,0.0,0.0,0.0,9198232591.651917,0.0,0.0
1975,EGY,"Egypt, Arab Rep.",0.0,Lower middle income,Middle East & North Africa,38775584.0,0.0,0.0,0.0,0.0,0.0,9198232591.651917,0.0,0.0
1976,EGY,"Egypt, Arab Rep.",0.0,Lower middle income,Middle East & North Africa,39649050.0,0.0,0.0,0.0,0.0,0.0,9198232591.651917,0.0,0.0
1977,EGY,"Egypt, Arab Rep.",6.441757799,Lower middle income,Middle East & North Africa,40577356.0,0.0,0.0,22.86164480751284,927665100.1,144008068.76719394,9198232591.651917,0.0,0.0
1978,EGY,"Egypt, Arab Rep.",11.97226862,Lower middle income,Middle East & North Africa,41576636.0,91.15702388812976,0.0,42.65128609731677,1773296997.0,148117040.57806215,9198232591.651917,0.0,0.0
1979,EGY,"Egypt, Arab Rep.",12.28358125,Lower middle income,Middle East & North Africa,42632458.0,24.828020164971832,0.0,51.922212249643216,2213571533.0,180205714.2740844,9198232591.651917,0.0,0.0
1980,EGY,"Egypt, Arab Rep.",12.44121562,Lower middle income,Middle East & North Africa,43748556.0,21.79412139196497,0.0,61.62489111640622,2696000000.0,216699081.69311196,9198232591.651917,0.0,0.0
1981,EGY,"Egypt, Arab Rep.",9.852047298,Lower middle income,Middle East & North Africa,44899573.0,-19.10767143916914,0.0,48.57189127388806,2180857178.0,221360810.80758932,9198232591.651917,0.0,0.0
1982,EGY,"Egypt, Arab Rep.",8.819843122,Lower middle income,Middle East & North Africa,46088647.0,11.843308521324914,0.0,52.92285586079366,2439142822.0,276551724.1362108,9198232591.651917,0.0,0.0
1983,EGY,"Egypt, Arab Rep.",11.83823803,Lower middle income,Middle East & North Africa,47353665.0,50.292846525245416,0.0,77.41443408868142,3665857178.0,309662398.1296987,9198232591.651917,0.0,0.0
1984,EGY,"Egypt, Arab Rep.",11.66492688,Lower middle income,Middle East & North Africa,48676443.0,8.097892596076473,0.0,81.40928364465744,3962714355.0,339711889.8185498,9198232591.651917,0.0,0.0
1985,EGY,"Egypt, Arab Rep.",8.223883058,Lower middle income,Middle East & North Africa,50035843.0,-18.951656181132947,0.0,64.18827309454944,3211714355.0,390535022.488643,9198232591.651917,0.0,0.0
1986,EGY,"Egypt, Arab Rep.",6.074981126,Lower middle income,Middle East & North Africa,51424313.0,-21.96868883752272,0.0,48.73459023166727,2506142822.0,412535079.5369697,9198232591.651917,0.0,0.0
1987,EGY,"Egypt, Arab Rep.",8.909234225,Lower middle income,Middle East & North Africa,52841319.0,43.81804633638713,0.0,68.20960780710261,3604285645.0,404556166.55425847,9198232591.651917,0.0,0.0
1988,EGY,"Egypt, Arab Rep.",10.77632381,Lower middle income,Middle East & North Africa,54298446.0,4.58581545081731,0.0,69.42319367666617,3769571533.0,349801249.4299761,9198232591.651917,0.0,0.0
1989,EGY,"Egypt, Arab Rep.",8.284107597,Lower middle income,Middle East & North Africa,55765843.0,-12.630532113051164,33181819.92,59.05863540877522,3293454590.0,397562990.51362985,9198232591.651917,0.0,0.0
1990,EGY,"Egypt, Arab Rep.",9.966515136,Lower middle income,Middle East & North Africa,57214630.0,30.061000780338688,26500000.0,74.8672149063972,4283500000.0,429789143.1005398,9198232591.651917,0.0,0.0
1991,EGY,"Egypt, Arab Rep.",10.84309867,Lower middle income,Middle East & North Africa,58611032.0,-5.3577681802264525,33000000.0,69.16786587207677,4054000000.0,373878364.7903483,9198232591.651917,9.38,0.0
1992,EGY,"Egypt, Arab Rep.",14.58333803,Lower middle income,Middle East & North Africa,59989142.0,50.56734089787864,233000000.0,101.75174700781685,6104000000.0,418559865.1998057,9198232591.651917,8.92,-0.4600000000000008
1993,EGY,"Egypt, Arab Rep.",12.16008247,Lower middle income,Middle East & North Africa,61382200.0,-7.2083879423328945,140000000.0,92.27430753540928,5664000000.0,465786314.68771607,9198232591.651917,10.92,2.0
1994,EGY,"Egypt, Arab Rep.",7.075419429,Lower middle income,Middle East & North Africa,62775847.0,-35.16949152542372,255000000.0,58.49383442010747,3672000000.0,518979833.8950176,9198232591.651917,10.93,0.0099999999999997
1995,EGY,"Egypt, Arab Rep.",5.362434314,Lower middle income,Middle East & North Africa,64166908.0,-12.14596949891068,223000000.0,50.27513558858095,3226000000.0,601592450.5737451,9198232591.651917,11.04,0.1099999999999994
1996,EGY,"Egypt, Arab Rep.",4.594134263,Lower middle income,Middle East & North Africa,65565195.0,-3.6887786732796015,142000000.0,47.38794721803237,3107000000.0,676297169.8548288,9198232591.651917,9.0,-2.039999999999999
1997,EGY,"Egypt, Arab Rep.",4.713362166,Lower middle income,Middle East & North Africa,66993728.0,18.98937882201481,344200000.0,55.18427038423657,3697000000.0,784365781.7488409,9198232591.651917,8.37,-0.6300000000000008
1998,EGY,"Egypt, Arab Rep.",3.972707029,Lower middle income,Middle East & North Africa,68446011.0,-8.845009467135512,108000000.0,49.23588607669189,3370000000.0,848288075.4607993,9198232591.651917,8.03,-0.3399999999999998
1999,EGY,"Egypt, Arab Rep.",3.566613231,Lower middle income,Middle East & North Africa,69907887.0,-3.997032640949549,38800000.0,46.2794705839128,3235300000.0,907107048.1878108,9198232591.651917,7.95,-0.0799999999999991
2000,EGY,"Egypt, Arab Rep.",2.856612173,Lower middle income,Middle East & North Africa,71371371.0,-11.847433004667264,32000000.0,39.960000207926505,2852000000.0,998385439.5624324,9198232591.651917,8.98,1.0300000000000002
2001,EGY,"Egypt, Arab Rep.",3.011233343,Lower middle income,Middle East & North Africa,72854261.0,2.082748948106583,34700000.0,39.96197284878094,2911400000.0,966846361.0659482,9198232591.651917,9.26,0.2799999999999993
2002,EGY,"Egypt, Arab Rep.",3.397808129,Lower middle income,Middle East & North Africa,74393759.0,-0.628563577660235,14400000.0,38.88901487018555,2893100000.0,851460674.1056508,9198232591.651917,10.01,0.75
2003,EGY,"Egypt, Arab Rep.",3.687827545,Lower middle income,Middle East & North Africa,75963322.0,2.343506964847397,79100000.0,38.97802152465107,2960900000.0,802884615.3650603,9198232591.651917,10.91,0.9000000000000004
2004,EGY,"Egypt, Arab Rep.",4.240410468,Lower middle income,Middle East & North Africa,77522427.0,12.82718092471884,12800000.0,43.0933360742176,3340700000.0,787824675.278582,9198232591.651917,10.32,-0.5899999999999999
2005,EGY,"Egypt, Arab Rep.",5.599623584,Lower middle income,Middle East & North Africa,79075310.0,50.18708653874937,57200000.0,63.4496406021045,5017300000.0,896006655.5787976,9198232591.651917,11.049,0.7289999999999992
2006,EGY,"Egypt, Arab Rep.",4.961085478,Lower middle income,Middle East & North Africa,80629670.0,6.222470252924883,135000000.0,66.09849699248429,5329500000.0,1074260869.64914,9198232591.651917,10.49,-0.5589999999999993
2007,EGY,"Egypt, Arab Rep.",5.869309613,Lower middle income,Middle East & North Africa,82218755.0,43.64949807674265,179600000.0,93.1150076402884,7655800000.0,1304378283.783681,9198232591.651917,8.8,-1.6899999999999995
2008,EGY,"Egypt, Arab Rep.",5.339698492,Lower middle income,Middle East & North Africa,83844783.0,13.560960317667648,241300000.0,103.6916035670341,8694000000.0,1628181818.3227863,9198232591.651917,8.517,-0.2830000000000012
2009,EGY,"Egypt, Arab Rep.",3.779917098,Lower middle income,Middle East & North Africa,85501064.0,-17.7639751552795,254800000.0,83.62001202698484,7149600000.0,1891470054.6694367,9198232591.651917,9.087,0.5700000000000003
2010,EGY,"Egypt, Arab Rep.",5.686771175,Lower middle income,Middle East & North Africa,87252413.0,74.17897504755511,304800000.0,142.72499260278337,12453100000.0,2189836660.6952496,9198232591.651917,8.756,-0.3309999999999995
2011,EGY,"Egypt, Arab Rep.",6.069884254,Lower middle income,Middle East & North Africa,89200054.0,15.025977467457906,292900000.0,160.58622565407865,14324300000.0,2359896729.589269,9198232591.651917,11.849,3.093
2012,EGY,"Egypt, Arab Rep.",6.891885114,Lower middle income,Middle East & North Africa,91240376.0,34.29207709975357,292700000.0,210.83209915750456,19236400000.0,2791166666.566113,9198232591.651917,12.597,0.7479999999999993
2013,EGY,"Egypt, Arab Rep.",6.182729252,Lower middle income,Middle East & North Africa,93377890.0,-7.295024016967833,354900000.0,190.97775715428995,17833100000.0,2884341085.1657977,9198232591.651917,13.154,0.5570000000000004
2014,EGY,"Egypt, Arab Rep.",6.404022911,Lower middle income,Middle East & North Africa,95592324.0,9.7419966242549,351400000.0,204.7277352520481,19570400000.0,3055954088.8563194,9198232591.651917,13.105,-0.0489999999999994
2015,EGY,"Egypt, Arab Rep.",5.56383109,Lower middle income,Middle East & North Africa,97723799.0,-6.361648203409231,622700000.0,187.5223864352633,18325400000.0,3293665767.987935,9198232591.651917,13.052,-0.0530000000000008
2016,EGY,"Egypt, Arab Rep.",5.592077951,Lower middle income,Middle East & North Africa,99784030.0,1.446080303840569,352200000.0,186.30636585834424,18590400000.0,3324417177.8176985,9198232591.651917,12.45,-0.6020000000000003
2017,EGY,"Egypt, Arab Rep.",9.960188408,Lower middle income,Middle East & North Africa,101789386.0,33.06545313710303,270800000.0,243.02533861438167,24737400000.0,2483627717.336248,9198232591.651917,11.767,-0.6829999999999998
2018,EGY,"Egypt, Arab Rep.",9.716985749,Lower middle income,Middle East & North Africa,103740765.0,3.1462481909982465,514500000.0,245.9563509098858,25515700000.0,2625886325.152416,9198232591.651917,9.855,-1.911999999999999
2019,EGY,"Egypt, Arab Rep.",8.403884632,Lower middle income,Middle East & North Africa,105618671.0,4.9604753151980985,471900000.0,253.56690958552204,26781400000.0,3186788154.8519573,9198232591.651917,7.851,-2.0040000000000004
2020,EGY,"Egypt, Arab Rep.",7.712747245,Lower middle income,Middle East & North Africa,107465134.0,10.535296885151643,444900000.0,275.465156913125,29602900000.0,3838178415.504397,9198232591.651917,7.939,0.088
2021,EGY,"Egypt, Arab Rep.",7.414432171,Lower middle income,Middle East & North Africa,109262178.0,6.364579145962046,442100000.0,288.17840332635507,31487000000.0,4246717654.678239,9198232591.651917,7.4,-0.5389999999999997
2022,EGY,"Egypt, Arab Rep.",6.782863896,Lower middle income,Middle East & North Africa,110990103.0,2.6999999999999917,0.0,291.3516442092139,32337149000.0,4767477203.702983,9198232591.651917,6.959,-0.4410000000000007
