country_name,country_code,Year,remittance_received,remittance_paid,gdp,unemployment_rate
Isle of Man,IMN,1981,0.0,0.0,0.0,0.0
India,IND,1981,2301415527.0,15402512.55,1.189415057,0.0
Ireland,IRL,1981,0.0,0.0,0.0,0.0
"Iran, Islamic Rep.",IRN,1981,0.0,0.0,0.0,0.0
Iraq,IRQ,1981,0.0,0.0,0.0,0.0
Iceland,ISL,1981,3099999.905,4599999.905,0.088748795,0.0
Israel,ISR,1981,531799987.8,38099998.47,0.0,0.0
Italy,ITA,1981,3531829834.0,446069335.9,0.820015429,0.0
Jamaica,JAM,1981,107000000.0,35000000.0,3.591775611,0.0
Jordan,JOR,1981,1032941284.0,157463592.5,23.56193777,0.0
Japan,JPN,1981,190000000.0,240000000.0,0.01558669,0.0
Kazakhstan,KAZ,1981,0.0,0.0,0.0,0.0
Kenya,KEN,1981,78540000.92,13484390.26,1.145818059,0.0
Kyrgyz Republic,KGZ,1981,0.0,0.0,0.0,0.0
Cambodia,KHM,1981,0.0,0.0,0.0,0.0
Kiribati,KIR,1981,1953541.16,1723712.802,4.473684223,0.0
St. Kitts and Nevis,KNA,1981,1111111.164,2000000.0,1.373626439,0.0
"Korea, Rep.",KOR,1981,690599975.6,33299999.24,0.946891877,0.0
Kuwait,KWT,1981,0.0,688701965.3,0.0,0.0
Lao PDR,LAO,1981,0.0,0.0,0.0,0.0
Lebanon,LBN,1981,0.0,0.0,0.0,0.0
Liberia,LBR,1981,0.0,32999992.37,0.0,0.0
Libya,LBY,1981,0.0,1530813477.0,0.0,0.0
St. Lucia,LCA,1981,0.0,0.0,0.0,0.0
Liechtenstein,LIE,1981,0.0,0.0,0.0,0.0
Sri Lanka,LKA,1981,229559402.5,0.0,5.198539495,0.0
Lesotho,LSO,1981,290572149.8,0.0,66.92311324,0.0
Lithuania,LTU,1981,0.0,0.0,0.0,0.0
Luxembourg,LUX,1981,0.0,0.0,0.0,0.0
Latvia,LVA,1981,0.0,0.0,0.0,0.0
"Macao SAR, China",MAC,1981,0.0,0.0,0.0,0.0
St. Martin (French part),MAF,1981,0.0,0.0,0.0,0.0
Morocco,MAR,1981,1013863098.0,59161350.25,5.699642981,0.0
Monaco,MCO,1981,0.0,0.0,0.0,0.0
Moldova,MDA,1981,0.0,0.0,0.0,0.0
Madagascar,MDG,1981,220807.0755,23331947.33,0.004639453,0.0
Maldives,MDV,1981,0.0,300000.0119,0.0,0.0
Mexico,MEX,1981,1220000000.0,19000000.0,0.462467831,0.0
Marshall Islands,MHL,1981,0.0,0.0,0.0,0.0
North Macedonia,MKD,1981,0.0,0.0,0.0,0.0
Mali,MLI,1981,47657344.82,15272431.37,3.096699069,0.0
Malta,MLT,1981,28187164.31,7499337.196,2.266816152,0.0
Myanmar,MMR,1981,0.0,0.0,0.0,0.0
Montenegro,MNE,1981,0.0,0.0,0.0,0.0
Mongolia,MNG,1981,0.0,0.0,0.0,0.0
Northern Mariana Islands,MNP,1981,0.0,0.0,0.0,0.0
Mozambique,MOZ,1981,64500000.0,29399999.62,0.0,0.0
Mauritania,MRT,1981,3706323.862,21678888.32,0.335263858,0.0
Mauritius,MUS,1981,0.0,1342801.332,0.0,0.0
Malawi,MWI,1981,0.0,223389.0444,0.0,0.0
Malaysia,MYS,1981,0.0,16926164.63,0.0,0.0
Namibia,NAM,1981,0.0,0.0,0.0,0.0
New Caledonia,NCL,1981,0.0,0.0,0.0,0.0
Niger,NER,1981,9181859.016,47948074.34,0.422953008,0.0
Nigeria,NGA,1981,16188874.3,484047332.8,0.009842744,0.0
Nicaragua,NIC,1981,0.0,4199999.809,0.0,0.0
Netherlands,NLD,1981,556271301.3,884096984.9,0.338912453,0.0
Norway,NOR,1981,125045402.5,133439346.3,0.196622896,0.0
Nepal,NPL,1981,0.0,0.0,0.0,0.0
Nauru,NRU,1981,0.0,0.0,0.0,0.0
New Zealand,NZL,1981,259673492.4,192109329.2,1.063461143,0.0
Oman,OMN,1981,40532714.84,500868560.8,0.558369525,0.0
Pakistan,PAK,1981,2067108154.0,1217856.288,7.35609812,0.0
Panama,PAN,1981,61700000.76,31600000.38,1.181444293,0.0
Peru,PER,1981,0.0,0.0,0.0,0.0
Philippines,PHL,1981,800000000.0,11000000.0,1.975338449,0.0
Palau,PLW,1981,0.0,0.0,0.0,0.0
Papua New Guinea,PNG,1981,4737266.541,41408283.23,0.189628029,0.0
Poland,POL,1981,0.0,0.0,0.0,0.0
Puerto Rico,PRI,1981,0.0,0.0,0.0,0.0
"Korea, Dem. People's Rep.",PRK,1981,0.0,0.0,0.0,0.0
Portugal,PRT,1981,2876444824.0,15419870.38,8.995277601,0.0
Paraguay,PRY,1981,63099998.47,1500000.0,1.121874307,0.0
West Bank and Gaza,PSE,1981,0.0,0.0,0.0,0.0
French Polynesia,PYF,1981,0.0,0.0,0.0,0.0
Qatar,QAT,1981,0.0,0.0,0.0,0.0
Romania,ROU,1981,0.0,0.0,0.0,0.0
Russian Federation,RUS,1981,0.0,0.0,0.0,0.0
Rwanda,RWA,1981,3900858.402,21213785.17,0.27723419,0.0
Saudi Arabia,SAU,1981,0.0,5348102051.0,0.0,0.0
Sudan,SDN,1981,383991638.2,61254814.15,3.570723748,0.0
Senegal,SEN,1981,68192329.41,75515731.81,1.664895371,0.0
Singapore,SGP,1981,0.0,0.0,0.0,0.0
Solomon Islands,SLB,1981,0.0,0.0,0.0,0.0
Sierra Leone,SLE,1981,87994.7394,0.0,0.007893095,0.0
El Salvador,SLV,1981,72480003.36,2079999.924,2.108693097,0.0
San Marino,SMR,1981,0.0,0.0,0.0,0.0
Somalia,SOM,1981,7148530.483,2652899.027,1.022515384,0.0
Serbia,SRB,1981,0.0,0.0,0.0,0.0
South Sudan,SSD,1981,0.0,0.0,0.0,0.0
Suriname,SUR,1981,6099999.905,14600000.38,0.686164219,0.0
Slovak Republic,SVK,1981,0.0,0.0,0.0,0.0
Slovenia,SVN,1981,0.0,0.0,0.0,0.0
Sweden,SWE,1981,67646598.82,80939064.03,0.052161888,0.0
Eswatini,SWZ,1981,39934127.81,9812385.559,6.996476275,0.0
Sint Maarten (Dutch part),SXM,1981,0.0,0.0,0.0,0.0
Seychelles,SYC,1981,0.0,0.0,0.0,0.0
Syrian Arab Republic,SYR,1981,436000000.0,0.0,2.601669276,0.0
Turks and Caicos Islands,TCA,1981,0.0,0.0,0.0,0.0
Chad,TCD,1981,0.0,592496.7527,0.0,0.0
Togo,TGO,1981,7864382.267,8317034.721,0.601365405,0.0
Thailand,THA,1981,477864776.6,35704269.41,1.37136041,0.0
Tajikistan,TJK,1981,0.0,0.0,0.0,0.0
Turkmenistan,TKM,1981,0.0,0.0,0.0,0.0
Timor-Leste,TLS,1981,0.0,0.0,0.0,0.0
Tonga,TON,1981,7603830.814,779565.0363,12.21655664,0.0
Trinidad and Tobago,TTO,1981,4250000.0,51500000.0,0.060783028,0.0
Tunisia,TUN,1981,360466796.9,22276037.22,4.276790146,0.0
Tuvalu,TUV,1981,0.0,0.0,0.0,0.0
Tanzania,TZA,1981,0.0,0.0,0.0,0.0
Uganda,UGA,1981,0.0,500000.0,0.0,0.0
Ukraine,UKR,1981,0.0,0.0,0.0,0.0
Uruguay,URY,1981,0.0,0.0,0.0,0.0
United States,USA,1981,80000000.0,4720000000.0,0.002494511,0.0
Uzbekistan,UZB,1981,0.0,0.0,0.0,0.0
St. Vincent and the Grenadines,VCT,1981,0.0,0.0,0.0,0.0
"Venezuela, RB",VEN,1981,0.0,383000000.0,0.0,0.0
British Virgin Islands,VGB,1981,0.0,0.0,0.0,0.0
Virgin Islands (U.S.),VIR,1981,0.0,0.0,0.0,0.0
Vietnam,VNM,1981,0.0,0.0,0.0,0.0
Vanuatu,VUT,1981,0.0,0.0,0.0,0.0
Samoa,WSM,1981,19000000.0,0.0,0.0,0.0
Kosovo,XKX,1981,0.0,0.0,0.0,0.0
"Yemen, Rep.",YEM,1981,0.0,0.0,0.0,0.0
South Africa,ZAF,1981,86858123.78,1049835815.0,0.093253967,0.0
Zambia,ZMB,1981,0.0,69400001.53,0.0,0.0
Zimbabwe,ZWE,1981,28294628.14,122062927.2,0.353180726,0.0
Aruba,ABW,1982,0.0,0.0,0.0,0.0
Afghanistan,AFG,1982,0.0,0.0,0.0,0.0
Angola,AGO,1982,0.0,0.0,0.0,0.0
Albania,ALB,1982,0.0,0.0,0.0,0.0
Andorra,AND,1982,0.0,0.0,0.0,0.0
United Arab Emirates,ARE,1982,0.0,0.0,0.0,0.0
Argentina,ARG,1982,28000000.0,18000000.0,0.03321176,0.0
Armenia,ARM,1982,0.0,0.0,0.0,0.0
American Samoa,ASM,1982,0.0,0.0,0.0,0.0
Antigua and Barbuda,ATG,1982,0.0,0.0,0.0,0.0
Australia,AUS,1982,771140441.9,365698913.6,0.397418674,0.0
Austria,AUT,1982,220660125.7,265836181.6,0.309588545,0.0
Azerbaijan,AZE,1982,0.0,0.0,0.0,0.0
Burundi,BDI,1982,0.0,0.0,0.0,0.0
Belgium,BEL,1982,837334533.7,994580749.5,0.909198233,0.0
Benin,BEN,1982,36949996.95,23773132.32,2.914546346,0.0
Burkina Faso,BFA,1982,110302223.2,35510585.78,6.286996896,0.0
Bangladesh,BGD,1982,526463684.1,133171.5137,2.841847986,0.0
Bulgaria,BGR,1982,0.0,0.0,0.0,0.0
Bahrain,BHR,1982,0.0,372872345.0,0.0,0.0
"Bahamas, The",BHS,1982,0.0,35200000.76,0.0,0.0
Bosnia and Herzegovina,BIH,1982,0.0,0.0,0.0,0.0
Belarus,BLR,1982,0.0,0.0,0.0,0.0
Belize,BLZ,1982,0.0,0.0,0.0,0.0
Bermuda,BMU,1982,0.0,0.0,0.0,0.0
Bolivia,BOL,1982,2700000.048,2299999.952,0.048264953,0.0
Brazil,BRA,1982,57000000.0,168000000.0,0.021008859,0.0
Barbados,BRB,1982,9050000.191,550000.0119,0.777542306,0.0
Brunei Darussalam,BRN,1982,0.0,0.0,0.0,0.0
Bhutan,BTN,1982,0.0,0.0,0.0,0.0
Botswana,BWA,1982,56426345.83,25542390.82,5.559542436,0.0
Central African Republic,CAF,1982,36517.8697,17714208.6,0.00488003,0.0
Canada,CAN,1982,0.0,0.0,0.0,0.0
Switzerland,CHE,1982,527022216.8,2755784424.0,0.458101799,0.0
Channel Islands,CHI,1982,0.0,0.0,0.0,0.0
Chile,CHL,1982,0.0,81000000.0,0.0,0.0
China,CHN,1982,617320000.0,3000000.0,0.301000002,0.0
Cameroon,CMR,1982,19019723.89,98050476.07,0.287686999,0.0
"Congo, Dem. Rep.",COD,1982,0.0,0.0,0.0,0.0
"Congo, Rep.",COG,1982,2131696.224,23916160.58,0.098660381,0.0
Colombia,COL,1982,87000000.0,35328319.55,0.223259883,0.0
Comoros,COM,1982,2367595.196,4771708.488,1.28667349,0.0
Cabo Verde,CPV,1982,25852012.63,0.0,18.38291116,0.0
Costa Rica,CRI,1982,5599999.905,600000.0238,0.214837307,0.0
Cuba,CUB,1982,0.0,0.0,0.0,0.0
Cayman Islands,CYM,1982,0.0,0.0,0.0,0.0
Cyprus,CYP,1982,79724700.93,7783150.673,3.692253371,0.0
Czechia,CZE,1982,0.0,0.0,0.0,0.0
Germany,DEU,1982,2231766357.0,4480540527.0,0.287385278,0.0
Djibouti,DJI,1982,0.0,0.0,0.0,0.0
Dominica,DMA,1982,7500000.0,0.0,8.377307059,0.0
Denmark,DNK,1982,0.0,0.0,0.0,0.0
Dominican Republic,DOM,1982,190000000.0,0.0,2.298183223,0.0
Algeria,DZA,1982,507000000.0,126301345.8,1.121503495,0.0
Ecuador,ECU,1982,0.0,125000000.0,0.0,0.0
"Egypt, Arab Rep.",EGY,1982,2439142822.0,0.0,8.819843122,0.0
Eritrea,ERI,1982,0.0,0.0,0.0,0.0
Spain,ESP,1982,1581557617.0,16502719.88,0.806930513,0.0
Estonia,EST,1982,0.0,0.0,0.0,0.0
Ethiopia,ETH,1982,10193236.35,289855.063,0.132247822,0.0
Finland,FIN,1982,107548988.3,12288872.72,0.203700593,0.0
Fiji,FJI,1982,8086236.0,8150582.314,0.677204955,0.0
France,FRA,1982,1337885498.0,4341056641.0,0.228746185,0.0
Faroe Islands,FRO,1982,0.0,0.0,0.0,0.0
"Micronesia, Fed. Sts.",FSM,1982,0.0,0.0,0.0,0.0
Gabon,GAB,1982,60863.1149,78817733.76,0.001682227,0.0
United Kingdom,GBR,1982,0.0,0.0,0.0,0.0
Georgia,GEO,1982,0.0,0.0,0.0,0.0
Ghana,GHA,1982,1500000.0,6199999.809,0.037165562,0.0
Gibraltar,GIB,1982,0.0,0.0,0.0,0.0
Guinea,GIN,1982,0.0,0.0,0.0,0.0
"Gambia, The",GMB,1982,187813.1032,1720892.072,0.086930173,0.0
Guinea-Bissau,GNB,1982,0.0,18600000.38,0.0,0.0
Equatorial Guinea,GNQ,1982,0.0,0.0,0.0,0.0
Greece,GRC,1982,1140000000.0,64000000.0,2.087224382,0.0
Grenada,GRD,1982,0.0,5099999.905,0.0,0.0
Greenland,GRL,1982,0.0,0.0,0.0,0.0
Guatemala,GTM,1982,10699999.81,3200000.048,0.122748654,0.0
Guam,GUM,1982,0.0,0.0,0.0,0.0
Guyana,GUY,1982,2299999.952,0.0,0.477178413,0.0
"Hong Kong SAR, China",HKG,1982,0.0,0.0,0.0,0.0
Honduras,HND,1982,1500000.0,0.0,0.035157594,0.0
Croatia,HRV,1982,0.0,0.0,0.0,0.0
Haiti,HTI,1982,97040000.92,47340000.15,6.58255331,0.0
Hungary,HUN,1982,0.0,0.0,0.0,0.0
Indonesia,IDN,1982,0.0,0.0,0.0,0.0
Isle of Man,IMN,1982,0.0,0.0,0.0,0.0
India,IND,1982,2617671387.0,13516844.75,1.304169157,0.0
Ireland,IRL,1982,0.0,0.0,0.0,0.0
"Iran, Islamic Rep.",IRN,1982,0.0,0.0,0.0,0.0
Iraq,IRQ,1982,0.0,0.0,0.0,0.0
Iceland,ISL,1982,1200000.048,5300000.191,0.037422607,0.0
Israel,ISR,1982,280299987.8,452600006.1,0.0,0.0
Italy,ITA,1982,3529875000.0,517390380.9,0.826141115,0.0
Jamaica,JAM,1982,111099998.5,32200000.76,3.373314797,0.0
Jordan,JOR,1982,1082284912.0,176992584.2,23.11959344,0.0
Japan,JPN,1982,210000000.0,330000000.0,0.018510061,0.0
Kazakhstan,KAZ,1982,0.0,0.0,0.0,0.0
Kenya,KEN,1982,67980003.36,10895115.85,1.056972162,0.0
Kyrgyz Republic,KGZ,1982,0.0,0.0,0.0,0.0
Cambodia,KHM,1982,0.0,0.0,0.0,0.0
Kiribati,KIR,1982,2535849.81,1724377.871,6.25000019,0.0
St. Kitts and Nevis,KNA,1982,1100000.024,500000.0,1.278739372,0.0
"Korea, Rep.",KOR,1982,784299987.8,26799999.24,1.000907778,0.0
Kuwait,KWT,1982,0.0,875270507.8,0.0,0.0
Lao PDR,LAO,1982,0.0,0.0,0.0,0.0
Lebanon,LBN,1982,0.0,0.0,0.0,0.0
Liberia,LBR,1982,0.0,74999977.11,0.0,0.0
Libya,LBY,1982,0.0,1574718018.0,0.0,0.0
St. Lucia,LCA,1982,0.0,500000.0,0.0,0.0
Liechtenstein,LIE,1982,0.0,0.0,0.0,0.0
Sri Lanka,LKA,1982,289306793.2,0.0,6.066702641,0.0
Lesotho,LSO,1982,809851055.9,0.0,232.2208584,0.0
Lithuania,LTU,1982,0.0,0.0,0.0,0.0
Luxembourg,LUX,1982,0.0,0.0,0.0,0.0
Latvia,LVA,1982,0.0,0.0,0.0,0.0
"Macao SAR, China",MAC,1982,0.0,0.0,0.0,0.0
St. Martin (French part),MAF,1982,0.0,0.0,0.0,0.0
Morocco,MAR,1982,849573425.3,46322258.0,4.801945552,0.0
Monaco,MCO,1982,0.0,0.0,0.0,0.0
Moldova,MDA,1982,0.0,0.0,0.0,0.0
Madagascar,MDG,1982,114372.0374,20100885.39,0.002390232,0.0
Maldives,MDV,1982,0.0,1299999.952,0.0,0.0
Mexico,MEX,1982,1226000000.0,7000000.0,0.66412575,0.0
Marshall Islands,MHL,1982,0.0,0.0,0.0,0.0
North Macedonia,MKD,1982,0.0,0.0,0.0,0.0
Mali,MLI,1982,39408866.88,14454989.43,2.954732297,0.0
Malta,MLT,1982,39306793.21,5095324.993,3.183978624,0.0
Myanmar,MMR,1982,0.0,0.0,0.0,0.0
Montenegro,MNE,1982,0.0,0.0,0.0,0.0
Mongolia,MNG,1982,0.0,0.0,0.0,0.0
Northern Mariana Islands,MNP,1982,0.0,0.0,0.0,0.0
Mozambique,MOZ,1982,63500000.0,23600000.38,0.0,0.0
Mauritania,MRT,1982,2317981.958,31505239.49,0.209057595,0.0
Mauritius,MUS,1982,0.0,919747.4122,0.0,0.0
Malawi,MWI,1982,0.0,189482.0333,0.0,0.0
Malaysia,MYS,1982,0.0,15414973.26,0.0,0.0
Namibia,NAM,1982,0.0,0.0,0.0,0.0
New Caledonia,NCL,1982,0.0,0.0,0.0,0.0
Niger,NER,1982,7133157.253,48370960.24,0.353544511,0.0
Nigeria,NGA,1982,17818396.82,427641510.0,0.012480547,0.0
Nicaragua,NIC,1982,0.0,2000000.0,0.0,0.0
Netherlands,NLD,1982,656217773.4,872030090.3,0.414071005,0.0
Norway,NOR,1982,106602180.5,139730178.8,0.170163613,0.0
Nepal,NPL,1982,0.0,0.0,0.0,0.0
Nauru,NRU,1982,0.0,0.0,0.0,0.0
New Zealand,NZL,1982,294577362.1,134221740.7,1.219044904,0.0
Oman,OMN,1982,43427909.85,599305175.8,0.574844771,0.0
Pakistan,PAK,1982,2588121582.0,1085887.074,8.423237575,0.0
Panama,PAN,1982,75500000.0,34500000.0,1.308544838,0.0
Peru,PER,1982,0.0,0.0,0.0,0.0
Philippines,PHL,1982,1049000000.0,9000000.0,2.485427948,0.0
Palau,PLW,1982,0.0,0.0,0.0,0.0
Papua New Guinea,PNG,1982,6099514.008,45714874.27,0.257502684,0.0
Poland,POL,1982,0.0,0.0,0.0,0.0
Puerto Rico,PRI,1982,0.0,0.0,0.0,0.0
"Korea, Dem. People's Rep.",PRK,1982,0.0,0.0,0.0,0.0
Portugal,PRT,1982,2635154053.0,12825953.48,8.631994298,0.0
Paraguay,PRY,1982,41400001.53,1500000.0,0.763920575,0.0
West Bank and Gaza,PSE,1982,0.0,0.0,0.0,0.0
French Polynesia,PYF,1982,0.0,0.0,0.0,0.0
Qatar,QAT,1982,0.0,0.0,0.0,0.0
Romania,ROU,1982,0.0,0.0,0.0,0.0
Russian Federation,RUS,1982,0.0,0.0,0.0,0.0
Rwanda,RWA,1982,7178167.343,18912536.62,0.510087218,0.0
Saudi Arabia,SAU,1982,0.0,5346874512.0,0.0,0.0
Sudan,SDN,1982,133111251.8,26001773.83,1.52431271,0.0
Senegal,SEN,1982,66310363.77,69140495.3,1.651997157,0.0
Singapore,SGP,1982,0.0,0.0,0.0,0.0
Solomon Islands,SLB,1982,0.0,6693410.397,0.0,0.0
Sierra Leone,SLE,1982,80733.031,1453194.499,0.006232471,0.0
El Salvador,SLV,1982,112199996.9,6800000.191,3.300787147,0.0
San Marino,SMR,1982,0.0,0.0,0.0,0.0
Somalia,SOM,1982,19897026.06,5376569.271,2.569282446,0.0
Serbia,SRB,1982,0.0,0.0,0.0,0.0
South Sudan,SSD,1982,0.0,0.0,0.0,0.0
Suriname,SUR,1982,4000000.0,15500000.0,0.43715847,0.0
Slovak Republic,SVK,1982,0.0,0.0,0.0,0.0
Slovenia,SVN,1982,0.0,0.0,0.0,0.0
Sweden,SWE,1982,136293.0089,137167846.7,0.000119158,0.0
Eswatini,SWZ,1982,37207046.51,9762245.178,6.921363749,0.0
Sint Maarten (Dutch part),SXM,1982,0.0,0.0,0.0,0.0
Seychelles,SYC,1982,0.0,0.0,0.0,0.0
Syrian Arab Republic,SYR,1982,410700012.2,0.0,2.343428429,0.0
Turks and Caicos Islands,TCA,1982,0.0,0.0,0.0,0.0
Chad,TCD,1982,0.0,663407.9218,0.0,0.0
Togo,TGO,1982,6113699.913,7781349.182,0.547547474,0.0
Thailand,THA,1982,618736022.9,47391063.69,1.691008124,0.0
Tajikistan,TJK,1982,0.0,0.0,0.0,0.0
Turkmenistan,TKM,1982,0.0,0.0,0.0,0.0
Timor-Leste,TLS,1982,0.0,0.0,0.0,0.0
Tonga,TON,1982,8119319.916,850823.0448,13.08129607,0.0
Trinidad and Tobago,TTO,1982,4916666.508,59958332.06,0.060398217,0.0
Tunisia,TUN,1982,372447357.2,16929426.19,4.579135749,0.0
Tuvalu,TUV,1982,0.0,0.0,0.0,0.0
Tanzania,TZA,1982,0.0,0.0,0.0,0.0
Uganda,UGA,1982,0.0,0.0,0.0,0.0
Ukraine,UKR,1982,0.0,0.0,0.0,0.0
Uruguay,URY,1982,0.0,0.0,0.0,0.0
United States,USA,1982,80000000.0,5140000000.0,0.002392495,0.0
Uzbekistan,UZB,1982,0.0,0.0,0.0,0.0
St. Vincent and the Grenadines,VCT,1982,0.0,0.0,0.0,0.0
"Venezuela, RB",VEN,1982,0.0,615000000.0,0.0,0.0
British Virgin Islands,VGB,1982,0.0,0.0,0.0,0.0
Virgin Islands (U.S.),VIR,1982,0.0,0.0,0.0,0.0
Vietnam,VNM,1982,0.0,0.0,0.0,0.0
Vanuatu,VUT,1982,9354780.197,17088064.19,8.169977244,0.0
Samoa,WSM,1982,19000000.0,0.0,15.67376764,0.0
Kosovo,XKX,1982,0.0,0.0,0.0,0.0
"Yemen, Rep.",YEM,1982,0.0,0.0,0.0,0.0
South Africa,ZAF,1982,80451812.74,952328369.1,0.093653086,0.0
Zambia,ZMB,1982,0.0,36799999.24,0.0,0.0
Zimbabwe,ZWE,1982,32895336.15,110731514.0,0.38520479,0.0
Aruba,ABW,1983,0.0,0.0,0.0,0.0
Afghanistan,AFG,1983,0.0,0.0,0.0,0.0
Angola,AGO,1983,0.0,0.0,0.0,0.0
Albania,ALB,1983,0.0,0.0,0.0,0.0
Andorra,AND,1983,0.0,0.0,0.0,0.0
United Arab Emirates,ARE,1983,0.0,0.0,0.0,0.0
Argentina,ARG,1983,28000000.0,19000000.0,0.026928487,0.0
Armenia,ARM,1983,0.0,0.0,0.0,0.0
American Samoa,ASM,1983,0.0,0.0,0.0,0.0
Antigua and Barbuda,ATG,1983,0.0,0.0,0.0,0.0
Australia,AUS,1983,900273193.4,381575408.9,0.507872954,0.0
Austria,AUT,1983,214508590.7,214980117.8,0.297428684,0.0
Azerbaijan,AZE,1983,0.0,0.0,0.0,0.0
Burundi,BDI,1983,0.0,0.0,0.0,0.0
Belgium,BEL,1983,848768920.9,892699218.8,0.973534816,0.0
Benin,BEN,1983,43845420.84,22295349.12,4.002875146,0.0
Burkina Faso,BFA,1983,113213974.0,39783130.65,7.07464148,0.0
Bangladesh,BGD,1983,642408508.3,162511.2742,3.64817268,0.0
Bulgaria,BGR,1983,0.0,0.0,0.0,0.0
Bahrain,BHR,1983,0.0,345478729.2,0.0,0.0
"Bahamas, The",BHS,1983,0.0,26700000.76,0.0,0.0
Bosnia and Herzegovina,BIH,1983,0.0,0.0,0.0,0.0
Belarus,BLR,1983,0.0,0.0,0.0,0.0
Belize,BLZ,1983,0.0,0.0,0.0,0.0
Bermuda,BMU,1983,0.0,0.0,0.0,0.0
Bolivia,BOL,1983,5000000.0,2299999.952,0.092205734,0.0
Brazil,BRA,1983,29000000.0,19000000.0,0.015290802,0.0
Barbados,BRB,1983,8449999.809,500000.0,0.683647812,0.0
Brunei Darussalam,BRN,1983,0.0,0.0,0.0,0.0
Bhutan,BTN,1983,0.0,0.0,0.0,0.0
Botswana,BWA,1983,55883449.55,22608638.76,4.76727452,0.0
Central African Republic,CAF,1983,20993.7375,16739881.52,0.003187247,0.0
Canada,CAN,1983,0.0,0.0,0.0,0.0
Switzerland,CHE,1983,551177673.3,2690623535.0,0.48082322,0.0
Channel Islands,CHI,1983,0.0,0.0,0.0,0.0
Chile,CHL,1983,1000000.0,14000000.0,0.004912462,0.0
China,CHN,1983,542000000.0,2000000.0,0.234950645,0.0
Cameroon,CMR,1983,28000396.73,117853591.9,0.40756305,0.0
"Congo, Dem. Rep.",COD,1983,0.0,0.0,0.0,0.0
"Congo, Rep.",COG,1983,1609600.663,30498651.5,0.076747265,0.0
Colombia,COL,1983,72000000.0,48000000.0,0.185903252,0.0
Comoros,COM,1983,1836967.468,3994092.226,0.95864144,0.0
Cabo Verde,CPV,1983,20547992.71,0.0,14.83864839,0.0
Costa Rica,CRI,1983,5300000.191,600000.0238,0.168426536,0.0
Cuba,CUB,1983,0.0,0.0,0.0,0.0
Cayman Islands,CYM,1983,0.0,0.0,0.0,0.0
Cyprus,CYP,1983,78231697.08,6645896.435,3.621227465,0.0
Czechia,CZE,1983,0.0,0.0,0.0,0.0
Germany,DEU,1983,2118541992.0,4289452148.0,0.274891019,0.0
Djibouti,DJI,1983,0.0,0.0,0.0,0.0
Dominica,DMA,1983,9399999.619,0.0,9.527169084,0.0
Denmark,DNK,1983,0.0,0.0,0.0,0.0
Dominican Republic,DOM,1983,195000000.0,0.0,2.114829835,0.0
Algeria,DZA,1983,392000000.0,156824249.3,0.803256141,0.0
Ecuador,ECU,1983,0.0,86000000.0,0.0,0.0
"Egypt, Arab Rep.",EGY,1983,3665857178.0,0.0,11.83823803,0.0
Eritrea,ERI,1983,0.0,0.0,0.0,0.0
Spain,ESP,1983,1348032104.0,15740970.61,0.78854797,0.0
Estonia,EST,1983,0.0,0.0,0.0,0.0
Ethiopia,ETH,1983,11014492.99,483091.8014,0.128555478,0.0
Finland,FIN,1983,97178131.1,12384394.65,0.190644315,0.0
Fiji,FJI,1983,7984107.971,8672392.845,0.710908723,0.0
France,FRA,1983,1278938721.0,4114147949.0,0.228435279,0.0
Faroe Islands,FRO,1983,0.0,0.0,0.0,0.0
"Micronesia, Fed. Sts.",FSM,1983,0.0,0.0,0.0,0.0
Gabon,GAB,1983,288663.8641,92136260.99,0.008511955,0.0
United Kingdom,GBR,1983,0.0,0.0,0.0,0.0
Georgia,GEO,1983,0.0,0.0,0.0,0.0
Ghana,GHA,1983,500000.0,12500000.0,0.012323542,0.0
Gibraltar,GIB,1983,0.0,0.0,0.0,0.0
Guinea,GIN,1983,0.0,0.0,0.0,0.0
"Gambia, The",GMB,1983,701136.1122,1292364.478,0.328480046,0.0
Guinea-Bissau,GNB,1983,0.0,12600000.38,0.0,0.0
Equatorial Guinea,GNQ,1983,0.0,0.0,0.0,0.0
Greece,GRC,1983,964000000.0,77000000.0,1.950277085,0.0
Grenada,GRD,1983,0.0,4300000.191,0.0,0.0
Greenland,GRL,1983,0.0,0.0,0.0,0.0
Guatemala,GTM,1983,3900000.095,3200000.048,0.043093922,0.0
Guam,GUM,1983,0.0,0.0,0.0,0.0
Guyana,GUY,1983,1166666.627,0.0,0.23841961,0.0
"Hong Kong SAR, China",HKG,1983,0.0,0.0,0.0,0.0
Honduras,HND,1983,1799999.952,0.0,0.040208213,0.0
Croatia,HRV,1983,0.0,0.0,0.0,0.0
Haiti,HTI,1983,89879997.25,43479999.54,5.535846097,0.0
Hungary,HUN,1983,0.0,0.0,0.0,0.0
Indonesia,IDN,1983,10000000.0,0.0,0.012337715,0.0
Isle of Man,IMN,1983,0.0,0.0,0.0,0.0
India,IND,1983,2660081543.0,39727378.85,1.218755284,0.0
Ireland,IRL,1983,0.0,0.0,0.0,0.0
"Iran, Islamic Rep.",IRN,1983,0.0,0.0,0.0,0.0
Iraq,IRQ,1983,0.0,0.0,0.0,0.0
Iceland,ISL,1983,2299999.952,3799999.952,0.083153947,0.0
Israel,ISR,1983,242600006.1,511500000.0,0.0,0.0
Italy,ITA,1983,3380593018.0,502223754.9,0.763040562,0.0
